user_id,event_timestamp,event_type,platform,country,traffic_source,session_id
4328,2024-10-08 03:47:46.500225,profile_setup,ios_app,Canada,paid_search,sess_4328_1728359266
4328,2024-10-08 03:51:46.242187,first_product_view,ios_app,Canada,paid_search,sess_4328_1728359506
4329,2024-08-31 17:02:00.000000,landing_page_view,web,Netherlands,social_media,sess_4329_1725123720
4329,2024-08-31 17:03:46.328472,signup_page_view,web,Netherlands,social_media,sess_4329_1725123826
4329,2024-08-31 17:10:16.280791,email_verification,web,Netherlands,social_media,sess_4329_1725124216
4329,2024-08-31 17:12:12.336367,profile_setup,web,Netherlands,social_media,sess_4329_1725124332
4329,2024-08-31 17:45:59.073246,first_product_view,web,Netherlands,social_media,sess_4329_1725126359
4330,2024-06-13 06:56:00.000000,landing_page_view,mobile_web,Israel,organic_search,sess_4330_1718261760
4330,2024-06-13 07:02:34.861595,signup_page_view,mobile_web,Israel,organic_search,sess_4330_1718262154
4330,2024-06-13 07:05:47.558594,email_verification,mobile_web,Israel,organic_search,sess_4330_1718262347
4331,2024-06-04 10:48:00.000000,landing_page_view,mobile_web,US,direct,sess_4331_1717498080
4331,2024-06-04 10:52:49.487708,signup_page_view,mobile_web,US,direct,sess_4331_1717498369
4331,2024-06-04 11:04:07.418146,email_verification,mobile_web,US,direct,sess_4331_1717499047
4332,2024-09-28 02:26:00.000000,landing_page_view,mobile_web,US,email_campaign,sess_4332_1727490360
4333,2024-10-11 23:46:00.000000,landing_page_view,ios_app,Germany,email_campaign,sess_4333_1728690360
4333,2024-10-11 23:50:16.000570,signup_page_view,ios_app,Germany,email_campaign,sess_4333_1728690616
4333,2024-10-11 23:53:16.177660,email_verification,ios_app,Germany,email_campaign,sess_4333_1728690796
4333,2024-10-12 00:07:19.790372,profile_setup,ios_app,Germany,email_campaign,sess_4333_1728691639
4333,2024-10-12 00:16:00.783653,first_product_view,ios_app,Germany,email_campaign,sess_4333_1728692160
4334,2024-07-31 21:05:00.000000,landing_page_view,ios_app,Netherlands,direct,sess_4334_1722459900
4335,2024-10-19 09:58:00.000000,landing_page_view,web,Netherlands,social_media,sess_4335_1729331880
4335,2024-10-19 09:59:30.164756,signup_page_view,web,Netherlands,social_media,sess_4335_1729331970
4336,2024-10-06 12:21:00.000000,landing_page_view,mobile_web,France,email_campaign,sess_4336_1728217260
4336,2024-10-06 12:24:17.868408,signup_page_view,mobile_web,France,email_campaign,sess_4336_1728217457
4336,2024-10-06 12:28:34.004120,email_verification,mobile_web,France,email_campaign,sess_4336_1728217714
4336,2024-10-06 12:38:01.027705,profile_setup,mobile_web,France,email_campaign,sess_4336_1728218281
4336,2024-10-06 13:29:33.593507,first_product_view,mobile_web,France,email_campaign,sess_4336_1728221373
4336,2024-10-06 13:34:36.160841,add_to_cart,mobile_web,France,email_campaign,sess_4336_1728221676
4336,2024-10-06 14:01:00.260441,checkout_start,mobile_web,France,email_campaign,sess_4336_1728223260
4336,2024-10-06 14:05:25.550512,payment_info_entered,mobile_web,France,email_campaign,sess_4336_1728223525
4336,2024-10-06 14:07:06.833415,purchase_completed,mobile_web,France,email_campaign,sess_4336_1728223626
4337,2024-10-12 03:07:00.000000,landing_page_view,web,US,organic_search,sess_4337_1728702420
4337,2024-10-12 03:09:06.377982,signup_page_view,web,US,organic_search,sess_4337_1728702546
4337,2024-10-12 03:23:42.264927,email_verification,web,US,organic_search,sess_4337_1728703422
4337,2024-10-12 03:38:29.331699,profile_setup,web,US,organic_search,sess_4337_1728704309
4337,2024-10-12 03:50:20.423374,first_product_view,web,US,organic_search,sess_4337_1728705020
4338,2024-07-12 03:28:00.000000,landing_page_view,web,Canada,direct,sess_4338_1720754880
4338,2024-07-12 03:32:14.132898,signup_page_view,web,Canada,direct,sess_4338_1720755134
4338,2024-07-12 03:37:11.666827,email_verification,web,Canada,direct,sess_4338_1720755431
4338,2024-07-12 04:18:59.605824,profile_setup,web,Canada,direct,sess_4338_1720757939
4339,2024-06-06 10:42:00.000000,landing_page_view,web,Germany,paid_search,sess_4339_1717670520
4339,2024-06-06 10:54:24.243038,signup_page_view,web,Germany,paid_search,sess_4339_1717671264
4340,2024-07-25 06:09:00.000000,landing_page_view,android_app,Israel,organic_search,sess_4340_1721887740
4340,2024-07-25 06:42:00.951990,signup_page_view,android_app,Israel,organic_search,sess_4340_1721889720
4340,2024-07-25 07:09:44.792923,email_verification,android_app,Israel,organic_search,sess_4340_1721891384
4340,2024-07-25 07:17:14.695368,profile_setup,android_app,Israel,organic_search,sess_4340_1721891834
4341,2024-09-12 01:54:00.000000,landing_page_view,mobile_web,Canada,email_campaign,sess_4341_1726106040
4342,2024-09-12 10:21:00.000000,landing_page_view,web,US,organic_search,sess_4342_1726136460
4342,2024-09-12 10:54:57.587203,signup_page_view,web,US,organic_search,sess_4342_1726138497
4342,2024-09-12 11:02:38.385617,email_verification,web,US,organic_search,sess_4342_1726138958
4342,2024-09-12 11:09:21.887980,profile_setup,web,US,organic_search,sess_4342_1726139361
4342,2024-09-12 11:33:06.504576,first_product_view,web,US,organic_search,sess_4342_1726140786
4343,2024-07-21 19:08:00.000000,landing_page_view,web,Australia,organic_search,sess_4343_1721588880
4343,2024-07-21 19:18:47.885210,signup_page_view,web,Australia,organic_search,sess_4343_1721589527
4344,2024-08-29 21:31:00.000000,landing_page_view,ios_app,UK,organic_search,sess_4344_1724967060
4344,2024-08-29 21:35:25.300737,signup_page_view,ios_app,UK,organic_search,sess_4344_1724967325
4345,2024-11-01 18:20:00.000000,landing_page_view,mobile_web,Australia,paid_search,sess_4345_1730485200
4345,2024-11-01 18:49:37.545057,signup_page_view,mobile_web,Australia,paid_search,sess_4345_1730486977
4345,2024-11-01 19:26:38.205047,email_verification,mobile_web,Australia,paid_search,sess_4345_1730489198
4345,2024-11-01 20:14:40.721624,profile_setup,mobile_web,Australia,paid_search,sess_4345_1730492080
4346,2024-08-23 05:35:00.000000,landing_page_view,ios_app,Australia,email_campaign,sess_4346_1724391300
4347,2024-10-20 09:28:00.000000,landing_page_view,mobile_web,Netherlands,direct,sess_4347_1729416480
4347,2024-10-20 09:28:49.140320,signup_page_view,mobile_web,Netherlands,direct,sess_4347_1729416529
4348,2024-06-05 14:08:00.000000,landing_page_view,web,US,email_campaign,sess_4348_1717596480
4348,2024-06-05 14:09:12.414312,signup_page_view,web,US,email_campaign,sess_4348_1717596552
4348,2024-06-05 14:21:12.856702,email_verification,web,US,email_campaign,sess_4348_1717597272
4348,2024-06-05 14:40:09.314987,profile_setup,web,US,email_campaign,sess_4348_1717598409
4348,2024-06-05 14:44:37.358414,first_product_view,web,US,email_campaign,sess_4348_1717598677
4348,2024-06-05 14:48:28.459512,add_to_cart,web,US,email_campaign,sess_4348_1717598908
4349,2024-07-20 03:01:00.000000,landing_page_view,mobile_web,France,social_media,sess_4349_1721444460
4349,2024-07-20 03:08:46.527216,signup_page_view,mobile_web,France,social_media,sess_4349_1721444926
4350,2024-11-12 22:48:00.000000,landing_page_view,web,Netherlands,organic_search,sess_4350_1731451680
4351,2024-06-09 20:52:00.000000,landing_page_view,mobile_web,Netherlands,referral,sess_4351_1717966320
4351,2024-06-09 20:57:01.273373,signup_page_view,mobile_web,Netherlands,referral,sess_4351_1717966621
4351,2024-06-09 21:03:50.556162,email_verification,mobile_web,Netherlands,referral,sess_4351_1717967030
4351,2024-06-09 21:08:39.675702,profile_setup,mobile_web,Netherlands,referral,sess_4351_1717967319
4352,2024-11-13 08:24:00.000000,landing_page_view,web,US,paid_search,sess_4352_1731486240
4352,2024-11-13 08:46:28.559317,signup_page_view,web,US,paid_search,sess_4352_1731487588
4352,2024-11-13 09:06:26.145766,email_verification,web,US,paid_search,sess_4352_1731488786
4352,2024-11-13 09:40:53.717250,profile_setup,web,US,paid_search,sess_4352_1731490853
4353,2024-07-21 12:54:00.000000,landing_page_view,web,France,social_media,sess_4353_1721566440
4353,2024-07-21 13:05:47.238745,signup_page_view,web,France,social_media,sess_4353_1721567147
4354,2024-06-22 12:33:00.000000,landing_page_view,mobile_web,Canada,paid_search,sess_4354_1719059580
4354,2024-06-22 12:37:47.889491,signup_page_view,mobile_web,Canada,paid_search,sess_4354_1719059867
4355,2024-11-20 00:04:00.000000,landing_page_view,ios_app,UK,social_media,sess_4355_1732061040
4355,2024-11-20 00:23:14.601202,signup_page_view,ios_app,UK,social_media,sess_4355_1732062194
4355,2024-11-20 00:43:57.615265,email_verification,ios_app,UK,social_media,sess_4355_1732063437
4355,2024-11-20 01:09:25.377865,profile_setup,ios_app,UK,social_media,sess_4355_1732064965
4356,2024-07-16 13:34:00.000000,landing_page_view,mobile_web,Canada,organic_search,sess_4356_1721136840
4356,2024-07-16 13:41:27.557827,signup_page_view,mobile_web,Canada,organic_search,sess_4356_1721137287
4356,2024-07-16 13:58:00.071749,email_verification,mobile_web,Canada,organic_search,sess_4356_1721138280
4357,2024-09-13 04:34:00.000000,landing_page_view,web,US,social_media,sess_4357_1726202040
4358,2024-11-27 02:48:00.000000,landing_page_view,mobile_web,Israel,paid_search,sess_4358_1732675680
4358,2024-11-27 03:38:20.275802,signup_page_view,mobile_web,Israel,paid_search,sess_4358_1732678700
4358,2024-11-27 03:39:02.525856,email_verification,mobile_web,Israel,paid_search,sess_4358_1732678742
4359,2024-07-26 11:44:00.000000,landing_page_view,mobile_web,Israel,organic_search,sess_4359_1721994240
4359,2024-07-26 11:55:10.568753,signup_page_view,mobile_web,Israel,organic_search,sess_4359_1721994910
4360,2024-08-26 00:13:00.000000,landing_page_view,web,Israel,organic_search,sess_4360_1724631180
4361,2024-07-09 23:48:00.000000,landing_page_view,mobile_web,Netherlands,referral,sess_4361_1720568880
4361,2024-07-10 01:01:17.098069,signup_page_view,mobile_web,Netherlands,referral,sess_4361_1720573277
4362,2024-10-28 08:10:00.000000,landing_page_view,mobile_web,UK,organic_search,sess_4362_1730103000
4362,2024-10-28 09:12:25.214481,signup_page_view,mobile_web,UK,organic_search,sess_4362_1730106745
4363,2024-06-05 19:06:00.000000,landing_page_view,web,US,paid_search,sess_4363_1717614360
4363,2024-06-05 19:13:47.084764,signup_page_view,web,US,paid_search,sess_4363_1717614827
4364,2024-11-29 19:55:00.000000,landing_page_view,web,US,paid_search,sess_4364_1732910100
4364,2024-11-29 19:56:14.019095,signup_page_view,web,US,paid_search,sess_4364_1732910174
4364,2024-11-29 19:59:46.408219,email_verification,web,US,paid_search,sess_4364_1732910386
4364,2024-11-29 20:01:14.318267,profile_setup,web,US,paid_search,sess_4364_1732910474
4364,2024-11-29 20:06:47.877405,first_product_view,web,US,paid_search,sess_4364_1732910807
4364,2024-11-29 20:13:13.487256,add_to_cart,web,US,paid_search,sess_4364_1732911193
4364,2024-11-29 20:17:56.766533,checkout_start,web,US,paid_search,sess_4364_1732911476
4364,2024-11-29 20:29:29.825961,payment_info_entered,web,US,paid_search,sess_4364_1732912169
4364,2024-11-29 20:31:34.717229,purchase_completed,web,US,paid_search,sess_4364_1732912294
4365,2024-07-02 06:00:00.000000,landing_page_view,web,Netherlands,organic_search,sess_4365_1719900000
4366,2024-07-20 11:13:00.000000,landing_page_view,web,Israel,organic_search,sess_4366_1721473980
4366,2024-07-20 11:14:01.483414,signup_page_view,web,Israel,organic_search,sess_4366_1721474041
4367,2024-11-27 23:50:00.000000,landing_page_view,mobile_web,US,email_campaign,sess_4367_1732751400
4367,2024-11-28 00:03:58.601974,signup_page_view,mobile_web,US,email_campaign,sess_4367_1732752238
4367,2024-11-28 00:12:37.700361,email_verification,mobile_web,US,email_campaign,sess_4367_1732752757
4367,2024-11-28 00:22:53.450085,profile_setup,mobile_web,US,email_campaign,sess_4367_1732753373
4368,2024-07-14 08:17:00.000000,landing_page_view,mobile_web,US,organic_search,sess_4368_1720945020
4368,2024-07-14 08:25:09.699245,signup_page_view,mobile_web,US,organic_search,sess_4368_1720945509
4368,2024-07-14 08:29:47.970266,email_verification,mobile_web,US,organic_search,sess_4368_1720945787
4368,2024-07-14 08:34:08.742143,profile_setup,mobile_web,US,organic_search,sess_4368_1720946048
4368,2024-07-14 09:12:19.524462,first_product_view,mobile_web,US,organic_search,sess_4368_1720948339
4368,2024-07-14 09:15:10.589981,add_to_cart,mobile_web,US,organic_search,sess_4368_1720948510
4368,2024-07-14 09:35:12.077049,checkout_start,mobile_web,US,organic_search,sess_4368_1720949712
4368,2024-07-14 09:39:47.970675,payment_info_entered,mobile_web,US,organic_search,sess_4368_1720949987
4369,2024-09-18 16:44:00.000000,landing_page_view,web,US,referral,sess_4369_1726677840
4369,2024-09-18 17:09:59.731742,signup_page_view,web,US,referral,sess_4369_1726679399
4370,2024-08-31 03:06:00.000000,landing_page_view,mobile_web,UK,paid_search,sess_4370_1725073560
4371,2024-07-09 05:30:00.000000,landing_page_view,ios_app,Canada,paid_search,sess_4371_1720503000
4371,2024-07-09 05:51:41.698004,signup_page_view,ios_app,Canada,paid_search,sess_4371_1720504301
4371,2024-07-09 05:53:30.803842,email_verification,ios_app,Canada,paid_search,sess_4371_1720504410
4371,2024-07-09 06:09:10.180834,profile_setup,ios_app,Canada,paid_search,sess_4371_1720505350
4372,2024-08-12 16:38:00.000000,landing_page_view,web,US,direct,sess_4372_1723480680
4372,2024-08-12 16:39:29.889642,signup_page_view,web,US,direct,sess_4372_1723480769
4372,2024-08-12 16:40:49.641701,email_verification,web,US,direct,sess_4372_1723480849
4372,2024-08-12 16:52:11.148375,profile_setup,web,US,direct,sess_4372_1723481531
4372,2024-08-12 16:57:05.379715,first_product_view,web,US,direct,sess_4372_1723481825
4373,2024-07-16 05:59:00.000000,landing_page_view,mobile_web,Netherlands,organic_search,sess_4373_1721109540
4374,2024-08-07 07:15:00.000000,landing_page_view,ios_app,US,referral,sess_4374_1723014900
4374,2024-08-07 07:33:06.773803,signup_page_view,ios_app,US,referral,sess_4374_1723015986
4374,2024-08-07 07:36:46.526012,email_verification,ios_app,US,referral,sess_4374_1723016206
4375,2024-09-15 01:46:00.000000,landing_page_view,web,Israel,organic_search,sess_4375_1726364760
4375,2024-09-15 02:31:17.280285,signup_page_view,web,Israel,organic_search,sess_4375_1726367477
4375,2024-09-15 03:13:02.765914,email_verification,web,Israel,organic_search,sess_4375_1726369982
4375,2024-09-15 03:30:53.591342,profile_setup,web,Israel,organic_search,sess_4375_1726371053
4375,2024-09-15 03:40:19.719059,first_product_view,web,Israel,organic_search,sess_4375_1726371619
4376,2024-09-29 21:37:00.000000,landing_page_view,mobile_web,US,direct,sess_4376_1727645820
4376,2024-09-29 21:39:50.238627,signup_page_view,mobile_web,US,direct,sess_4376_1727645990
4376,2024-09-29 22:25:19.849522,email_verification,mobile_web,US,direct,sess_4376_1727648719
4376,2024-09-29 22:32:37.850625,profile_setup,mobile_web,US,direct,sess_4376_1727649157
4377,2024-06-02 14:49:00.000000,landing_page_view,web,UK,paid_search,sess_4377_1717339740
4378,2024-09-08 17:23:00.000000,landing_page_view,web,US,organic_search,sess_4378_1725816180
4378,2024-09-08 17:43:32.602154,signup_page_view,web,US,organic_search,sess_4378_1725817412
4378,2024-09-08 18:10:56.982343,email_verification,web,US,organic_search,sess_4378_1725819056
4378,2024-09-08 18:21:16.010576,profile_setup,web,US,organic_search,sess_4378_1725819676
4378,2024-09-08 18:46:01.827325,first_product_view,web,US,organic_search,sess_4378_1725821161
4379,2024-06-12 16:08:00.000000,landing_page_view,web,US,social_media,sess_4379_1718208480
4379,2024-06-12 16:14:53.282841,signup_page_view,web,US,social_media,sess_4379_1718208893
4380,2024-09-28 11:30:00.000000,landing_page_view,android_app,Canada,organic_search,sess_4380_1727523000
4381,2024-11-03 18:42:00.000000,landing_page_view,mobile_web,Germany,organic_search,sess_4381_1730659320
4381,2024-11-03 19:02:31.543910,signup_page_view,mobile_web,Germany,organic_search,sess_4381_1730660551
4381,2024-11-03 19:05:47.971728,email_verification,mobile_web,Germany,organic_search,sess_4381_1730660747
4381,2024-11-03 19:19:55.961122,profile_setup,mobile_web,Germany,organic_search,sess_4381_1730661595
4381,2024-11-03 19:37:49.829063,first_product_view,mobile_web,Germany,organic_search,sess_4381_1730662669
4381,2024-11-03 20:06:24.295735,add_to_cart,mobile_web,Germany,organic_search,sess_4381_1730664384
4381,2024-11-03 20:43:00.840270,checkout_start,mobile_web,Germany,organic_search,sess_4381_1730666580
4382,2024-07-15 05:32:00.000000,landing_page_view,web,US,email_campaign,sess_4382_1721021520
4382,2024-07-15 05:59:07.202166,signup_page_view,web,US,email_campaign,sess_4382_1721023147
4382,2024-07-15 06:01:38.815691,email_verification,web,US,email_campaign,sess_4382_1721023298
4382,2024-07-15 06:07:06.989665,profile_setup,web,US,email_campaign,sess_4382_1721023626
4383,2024-06-27 17:26:00.000000,landing_page_view,mobile_web,US,organic_search,sess_4383_1719509160
4383,2024-06-27 17:28:53.507736,signup_page_view,mobile_web,US,organic_search,sess_4383_1719509333
4383,2024-06-27 17:37:13.576304,email_verification,mobile_web,US,organic_search,sess_4383_1719509833
4383,2024-06-27 17:40:43.719685,profile_setup,mobile_web,US,organic_search,sess_4383_1719510043
4383,2024-06-27 17:41:50.957506,first_product_view,mobile_web,US,organic_search,sess_4383_1719510110
4383,2024-06-27 17:47:42.288848,add_to_cart,mobile_web,US,organic_search,sess_4383_1719510462
4384,2024-10-01 18:52:00.000000,landing_page_view,web,Australia,social_media,sess_4384_1727808720
4384,2024-10-01 18:57:38.363131,signup_page_view,web,Australia,social_media,sess_4384_1727809058
4385,2024-09-28 23:56:00.000000,landing_page_view,mobile_web,Canada,organic_search,sess_4385_1727567760
4385,2024-09-29 00:05:31.999138,signup_page_view,mobile_web,Canada,organic_search,sess_4385_1727568331
4385,2024-09-29 00:44:56.109819,email_verification,mobile_web,Canada,organic_search,sess_4385_1727570696
4385,2024-09-29 00:51:48.471302,profile_setup,mobile_web,Canada,organic_search,sess_4385_1727571108
4386,2024-06-06 01:58:00.000000,landing_page_view,web,Australia,organic_search,sess_4386_1717639080
4387,2024-09-01 12:19:00.000000,landing_page_view,android_app,US,paid_search,sess_4387_1725193140
4388,2024-07-15 05:59:00.000000,landing_page_view,android_app,US,paid_search,sess_4388_1721023140
4388,2024-07-15 06:00:40.412964,signup_page_view,android_app,US,paid_search,sess_4388_1721023240
4389,2024-06-01 21:27:00.000000,landing_page_view,web,US,social_media,sess_4389_1717277220
4390,2024-06-24 22:46:00.000000,landing_page_view,ios_app,France,referral,sess_4390_1719269160
4390,2024-06-24 22:54:47.565366,signup_page_view,ios_app,France,referral,sess_4390_1719269687
4390,2024-06-24 22:56:22.914870,email_verification,ios_app,France,referral,sess_4390_1719269782
4390,2024-06-24 23:04:50.713966,profile_setup,ios_app,France,referral,sess_4390_1719270290
4390,2024-06-24 23:05:24.075106,first_product_view,ios_app,France,referral,sess_4390_1719270324
4391,2024-09-08 12:39:00.000000,landing_page_view,web,US,paid_search,sess_4391_1725799140
4391,2024-09-08 12:41:41.384488,signup_page_view,web,US,paid_search,sess_4391_1725799301
4392,2024-08-17 23:37:00.000000,landing_page_view,web,US,organic_search,sess_4392_1723937820
4393,2024-07-25 16:14:00.000000,landing_page_view,web,US,organic_search,sess_4393_1721924040
4393,2024-07-25 16:29:13.806456,signup_page_view,web,US,organic_search,sess_4393_1721924953
4394,2024-08-03 05:19:00.000000,landing_page_view,ios_app,US,organic_search,sess_4394_1722662340
4395,2024-06-08 13:47:00.000000,landing_page_view,ios_app,France,paid_search,sess_4395_1717854420
4395,2024-06-08 13:55:16.353085,signup_page_view,ios_app,France,paid_search,sess_4395_1717854916
4396,2024-09-08 07:34:00.000000,landing_page_view,mobile_web,US,paid_search,sess_4396_1725780840
4397,2024-07-10 17:30:00.000000,landing_page_view,ios_app,UK,paid_search,sess_4397_1720632600
4398,2024-08-16 11:18:00.000000,landing_page_view,web,US,referral,sess_4398_1723807080
4398,2024-08-16 11:31:24.533693,signup_page_view,web,US,referral,sess_4398_1723807884
4399,2024-06-04 20:40:00.000000,landing_page_view,android_app,US,email_campaign,sess_4399_1717533600
4399,2024-06-04 21:28:04.799720,signup_page_view,android_app,US,email_campaign,sess_4399_1717536484
4399,2024-06-04 21:32:03.204055,email_verification,android_app,US,email_campaign,sess_4399_1717536723
4399,2024-06-04 22:03:14.679474,profile_setup,android_app,US,email_campaign,sess_4399_1717538594
4399,2024-06-04 22:06:10.019771,first_product_view,android_app,US,email_campaign,sess_4399_1717538770
4400,2024-07-24 02:23:00.000000,landing_page_view,web,US,paid_search,sess_4400_1721787780
4400,2024-07-24 02:36:51.201181,signup_page_view,web,US,paid_search,sess_4400_1721788611
4401,2024-10-12 05:59:00.000000,landing_page_view,web,US,organic_search,sess_4401_1728712740
4402,2024-08-26 17:33:00.000000,landing_page_view,web,Netherlands,email_campaign,sess_4402_1724693580
4403,2024-07-05 09:39:00.000000,landing_page_view,android_app,Australia,organic_search,sess_4403_1720172340
4404,2024-07-15 12:25:00.000000,landing_page_view,mobile_web,US,organic_search,sess_4404_1721046300
4405,2024-08-22 13:48:00.000000,landing_page_view,ios_app,US,social_media,sess_4405_1724334480
4405,2024-08-22 13:50:04.161832,signup_page_view,ios_app,US,social_media,sess_4405_1724334604
4406,2024-11-01 04:14:00.000000,landing_page_view,mobile_web,Canada,direct,sess_4406_1730434440
4406,2024-11-01 04:25:48.460325,signup_page_view,mobile_web,Canada,direct,sess_4406_1730435148
4407,2024-06-08 06:28:00.000000,landing_page_view,android_app,Israel,social_media,sess_4407_1717828080
4408,2024-07-20 12:59:00.000000,landing_page_view,mobile_web,Canada,paid_search,sess_4408_1721480340
4409,2024-08-25 23:27:00.000000,landing_page_view,web,Israel,organic_search,sess_4409_1724628420
4409,2024-08-25 23:43:47.653020,signup_page_view,web,Israel,organic_search,sess_4409_1724629427
4410,2024-11-30 20:37:00.000000,landing_page_view,ios_app,US,organic_search,sess_4410_1732999020
4410,2024-11-30 20:58:33.463758,signup_page_view,ios_app,US,organic_search,sess_4410_1733000313
4410,2024-11-30 21:09:28.188090,email_verification,ios_app,US,organic_search,sess_4410_1733000968
4410,2024-11-30 21:15:54.942117,profile_setup,ios_app,US,organic_search,sess_4410_1733001354
4410,2024-11-30 21:27:39.796714,first_product_view,ios_app,US,organic_search,sess_4410_1733002059
4411,2024-07-24 02:02:00.000000,landing_page_view,android_app,Canada,social_media,sess_4411_1721786520
4411,2024-07-24 02:09:39.153123,signup_page_view,android_app,Canada,social_media,sess_4411_1721786979
4411,2024-07-24 02:30:36.677163,email_verification,android_app,Canada,social_media,sess_4411_1721788236
4411,2024-07-24 02:48:44.137510,profile_setup,android_app,Canada,social_media,sess_4411_1721789324
4411,2024-07-24 02:50:48.055505,first_product_view,android_app,Canada,social_media,sess_4411_1721789448
4412,2024-09-29 13:01:00.000000,landing_page_view,mobile_web,UK,social_media,sess_4412_1727614860
4412,2024-09-29 13:08:57.276048,signup_page_view,mobile_web,UK,social_media,sess_4412_1727615337
4413,2024-11-09 17:52:00.000000,landing_page_view,mobile_web,US,organic_search,sess_4413_1731174720
4413,2024-11-09 18:31:10.541611,signup_page_view,mobile_web,US,organic_search,sess_4413_1731177070
4414,2024-06-18 07:50:00.000000,landing_page_view,mobile_web,Canada,social_media,sess_4414_1718697000
4414,2024-06-18 07:55:35.449994,signup_page_view,mobile_web,Canada,social_media,sess_4414_1718697335
4414,2024-06-18 09:00:17.503289,email_verification,mobile_web,Canada,social_media,sess_4414_1718701217
4414,2024-06-18 09:13:36.046724,profile_setup,mobile_web,Canada,social_media,sess_4414_1718702016
4414,2024-06-18 09:42:56.581985,first_product_view,mobile_web,Canada,social_media,sess_4414_1718703776
4414,2024-06-18 09:54:19.517203,add_to_cart,mobile_web,Canada,social_media,sess_4414_1718704459
4414,2024-06-18 10:32:13.956359,checkout_start,mobile_web,Canada,social_media,sess_4414_1718706733
4414,2024-06-18 10:32:53.537524,payment_info_entered,mobile_web,Canada,social_media,sess_4414_1718706773
4415,2024-06-22 22:51:00.000000,landing_page_view,web,Australia,direct,sess_4415_1719096660
4415,2024-06-22 22:59:11.560635,signup_page_view,web,Australia,direct,sess_4415_1719097151
4415,2024-06-22 23:21:10.425637,email_verification,web,Australia,direct,sess_4415_1719098470
4415,2024-06-22 23:39:56.314717,profile_setup,web,Australia,direct,sess_4415_1719099596
4415,2024-06-23 00:02:06.495185,first_product_view,web,Australia,direct,sess_4415_1719100926
4416,2024-10-06 10:30:00.000000,landing_page_view,web,Australia,organic_search,sess_4416_1728210600
4416,2024-10-06 10:55:52.369269,signup_page_view,web,Australia,organic_search,sess_4416_1728212152
4416,2024-10-06 11:01:08.400894,email_verification,web,Australia,organic_search,sess_4416_1728212468
4416,2024-10-06 11:49:04.701341,profile_setup,web,Australia,organic_search,sess_4416_1728215344
4416,2024-10-06 12:03:55.750831,first_product_view,web,Australia,organic_search,sess_4416_1728216235
4417,2024-07-28 14:38:00.000000,landing_page_view,web,UK,organic_search,sess_4417_1722177480
4417,2024-07-28 14:58:54.339679,signup_page_view,web,UK,organic_search,sess_4417_1722178734
4417,2024-07-28 15:03:48.284842,email_verification,web,UK,organic_search,sess_4417_1722179028
4417,2024-07-28 15:17:43.009279,profile_setup,web,UK,organic_search,sess_4417_1722179863
4417,2024-07-28 15:20:29.285457,first_product_view,web,UK,organic_search,sess_4417_1722180029
4418,2024-07-17 01:24:00.000000,landing_page_view,android_app,Canada,email_campaign,sess_4418_1721179440
4418,2024-07-17 01:34:21.398677,signup_page_view,android_app,Canada,email_campaign,sess_4418_1721180061
4418,2024-07-17 01:42:51.410900,email_verification,android_app,Canada,email_campaign,sess_4418_1721180571
4418,2024-07-17 01:48:13.523497,profile_setup,android_app,Canada,email_campaign,sess_4418_1721180893
4418,2024-07-17 02:09:56.780053,first_product_view,android_app,Canada,email_campaign,sess_4418_1721182196
4419,2024-08-03 06:51:00.000000,landing_page_view,web,UK,social_media,sess_4419_1722667860
4419,2024-08-03 06:55:40.516979,signup_page_view,web,UK,social_media,sess_4419_1722668140
4419,2024-08-03 06:59:48.363411,email_verification,web,UK,social_media,sess_4419_1722668388
4419,2024-08-03 07:01:33.601308,profile_setup,web,UK,social_media,sess_4419_1722668493
4420,2024-10-02 10:48:00.000000,landing_page_view,web,France,paid_search,sess_4420_1727866080
4420,2024-10-02 10:53:06.491783,signup_page_view,web,France,paid_search,sess_4420_1727866386
4421,2024-10-04 13:50:00.000000,landing_page_view,web,Israel,organic_search,sess_4421_1728049800
4421,2024-10-04 14:15:19.294120,signup_page_view,web,Israel,organic_search,sess_4421_1728051319
4422,2024-07-24 17:03:00.000000,landing_page_view,android_app,US,organic_search,sess_4422_1721840580
4423,2024-11-30 15:26:00.000000,landing_page_view,ios_app,France,organic_search,sess_4423_1732980360
4424,2024-06-20 20:18:00.000000,landing_page_view,web,US,organic_search,sess_4424_1718914680
4424,2024-06-20 20:21:32.857753,signup_page_view,web,US,organic_search,sess_4424_1718914892
4424,2024-06-20 20:42:49.176060,email_verification,web,US,organic_search,sess_4424_1718916169
4425,2024-07-11 11:58:00.000000,landing_page_view,mobile_web,Canada,email_campaign,sess_4425_1720699080
4426,2024-10-31 18:07:00.000000,landing_page_view,web,France,direct,sess_4426_1730398020
4427,2024-10-02 22:35:00.000000,landing_page_view,mobile_web,US,organic_search,sess_4427_1727908500
4428,2024-06-27 16:50:00.000000,landing_page_view,web,Australia,paid_search,sess_4428_1719507000
4428,2024-06-27 17:18:42.532890,signup_page_view,web,Australia,paid_search,sess_4428_1719508722
4428,2024-06-27 17:29:31.019496,email_verification,web,Australia,paid_search,sess_4428_1719509371
4428,2024-06-27 17:31:50.279952,profile_setup,web,Australia,paid_search,sess_4428_1719509510
4428,2024-06-27 17:37:00.521980,first_product_view,web,Australia,paid_search,sess_4428_1719509820
